Tool;Scenario;Model;RunIndex;Iteration;PhaseName;MetricName;MetricValue
NMF;scale_samples;64;0;0;Load;Memory;41877504
NMF;scale_samples;64;0;0;Initial;Time;746275400
NMF;scale_samples;64;0;0;Initial;Memory;94240768
NMF;scale_samples;64;0;1;Update;Time;29299000
NMF;scale_samples;64;0;1;Update;Memory;96813056
NMF;scale_samples;64;0;2;Update;Time;535200
NMF;scale_samples;64;0;2;Update;Memory;99975168
NMF;scale_samples;64;0;3;Update;Time;581800
NMF;scale_samples;64;0;3;Update;Memory;103112704
NMF;scale_samples;64;0;4;Update;Time;473200
NMF;scale_samples;64;0;4;Update;Memory;96481280
NMF;scale_samples;64;0;5;Update;Time;859800
NMF;scale_samples;64;0;5;Update;Memory;96481280
NMF;scale_samples;64;0;6;Update;Time;350500
NMF;scale_samples;64;0;6;Update;Memory;96481280
NMF;scale_samples;64;0;7;Update;Time;397300
NMF;scale_samples;64;0;7;Update;Memory;98619392
NMF;scale_samples;64;0;8;Update;Time;489200
NMF;scale_samples;64;0;8;Update;Memory;98619392
NMF;scale_samples;64;0;9;Update;Time;322900
NMF;scale_samples;64;0;9;Update;Memory;98619392
NMF;scale_samples;64;0;10;Update;Time;463300
NMF;scale_samples;64;0;10;Update;Memory;98623488
NMF;scale_samples;64;0;11;Update;Time;196900
NMF;scale_samples;64;0;11;Update;Memory;98623488
NMF;scale_samples;64;0;0;Initial;Elements;1799
NMF;scale_samples;64;0;0;Initial;ActiveSamples;512
NMF;scale_samples;64;0;1;Update;Elements;1781
NMF;scale_samples;64;0;1;Update;ActiveSamples;503
NMF;scale_samples;64;0;2;Update;Elements;1767
NMF;scale_samples;64;0;2;Update;ActiveSamples;496
NMF;scale_samples;64;0;3;Update;Elements;1753
NMF;scale_samples;64;0;3;Update;ActiveSamples;489
NMF;scale_samples;64;0;4;Update;Elements;1746
NMF;scale_samples;64;0;4;Update;ActiveSamples;484
NMF;scale_samples;64;0;5;Update;Elements;1735
NMF;scale_samples;64;0;5;Update;ActiveSamples;477
NMF;scale_samples;64;0;6;Update;Elements;1730
NMF;scale_samples;64;0;6;Update;ActiveSamples;473
NMF;scale_samples;64;0;7;Update;Elements;1726
NMF;scale_samples;64;0;7;Update;ActiveSamples;469
NMF;scale_samples;64;0;8;Update;Elements;1725
NMF;scale_samples;64;0;8;Update;ActiveSamples;464
NMF;scale_samples;64;0;9;Update;Elements;1725
NMF;scale_samples;64;0;9;Update;ActiveSamples;460
NMF;scale_samples;64;0;10;Update;Elements;1725
NMF;scale_samples;64;0;10;Update;ActiveSamples;456
NMF;scale_samples;64;0;11;Update;Elements;1725
NMF;scale_samples;64;0;11;Update;ActiveSamples;455
NMF;scale_samples;128;0;0;Initialization;Time;241148200
NMF;scale_samples;128;0;0;Initialization;Memory;37941248
NMF;scale_samples;128;0;0;Load;Time;95498500
NMF;scale_samples;128;0;0;Load;Memory;42512384
NMF;scale_samples;128;0;0;Initial;Time;1410903900
NMF;scale_samples;128;0;0;Initial;Memory;160968704
NMF;scale_samples;128;0;1;Update;Time;30621400
NMF;scale_samples;128;0;1;Update;Memory;164470784
NMF;scale_samples;128;0;2;Update;Time;491800
NMF;scale_samples;128;0;2;Update;Memory;160219136
NMF;scale_samples;128;0;3;Update;Time;326300
NMF;scale_samples;128;0;3;Update;Memory;160399360
NMF;scale_samples;128;0;4;Update;Time;431100
NMF;scale_samples;128;0;4;Update;Memory;160579584
NMF;scale_samples;128;0;5;Update;Time;455500
NMF;scale_samples;128;0;5;Update;Memory;160763904
NMF;scale_samples;128;0;6;Update;Time;763600
NMF;scale_samples;128;0;6;Update;Memory;160940032
NMF;scale_samples;128;0;7;Update;Time;1187700
NMF;scale_samples;128;0;7;Update;Memory;161120256
NMF;scale_samples;128;0;8;Update;Time;697900
NMF;scale_samples;128;0;8;Update;Memory;161292288
NMF;scale_samples;128;0;9;Update;Time;742300
NMF;scale_samples;128;0;9;Update;Memory;162082816
NMF;scale_samples;128;0;10;Update;Time;1006600
NMF;scale_samples;128;0;10;Update;Memory;162406400
NMF;scale_samples;128;0;11;Update;Time;706600
NMF;scale_samples;128;0;11;Update;Memory;162582528
NMF;scale_samples;128;0;12;Update;Time;436800
NMF;scale_samples;128;0;12;Update;Memory;162754560
NMF;scale_samples;128;0;0;Initial;Elements;3589
NMF;scale_samples;128;0;0;Initial;ActiveSamples;1024
NMF;scale_samples;128;0;1;Update;Elements;3579
NMF;scale_samples;128;0;1;Update;ActiveSamples;1019
NMF;scale_samples;128;0;2;Update;Elements;3565
NMF;scale_samples;128;0;2;Update;ActiveSamples;1012
NMF;scale_samples;128;0;3;Update;Elements;3559
NMF;scale_samples;128;0;3;Update;ActiveSamples;1009
NMF;scale_samples;128;0;4;Update;Elements;3554
NMF;scale_samples;128;0;4;Update;ActiveSamples;1006
NMF;scale_samples;128;0;5;Update;Elements;3548
NMF;scale_samples;128;0;5;Update;ActiveSamples;1002
NMF;scale_samples;128;0;6;Update;Elements;3528
NMF;scale_samples;128;0;6;Update;ActiveSamples;990
NMF;scale_samples;128;0;7;Update;Elements;3516
NMF;scale_samples;128;0;7;Update;ActiveSamples;980
NMF;scale_samples;128;0;8;Update;Elements;3507
NMF;scale_samples;128;0;8;Update;ActiveSamples;972
NMF;scale_samples;128;0;9;Update;Elements;3496
NMF;scale_samples;128;0;9;Update;ActiveSamples;962
NMF;scale_samples;128;0;10;Update;Elements;3485
NMF;scale_samples;128;0;10;Update;ActiveSamples;952
NMF;scale_samples;128;0;11;Update;Elements;3475
NMF;scale_samples;128;0;11;Update;ActiveSamples;942
NMF;scale_samples;128;0;12;Update;Elements;3472
NMF;scale_samples;128;0;12;Update;ActiveSamples;937
NMF;scale_samples;256;0;0;Initialization;Time;242838500
NMF;scale_samples;256;0;0;Initialization;Memory;37888000
NMF;scale_samples;256;0;0;Load;Time;100014500
NMF;scale_samples;256;0;0;Load;Memory;43802624
NMF;scale_samples;256;0;0;Initial;Time;3275371000
NMF;scale_samples;256;0;0;Initial;Memory;367124480
NMF;scale_samples;256;0;1;Update;Time;50179200
NMF;scale_samples;256;0;1;Update;Memory;366710784
NMF;scale_samples;256;0;2;Update;Time;293500
NMF;scale_samples;256;0;2;Update;Memory;367255552
NMF;scale_samples;256;0;3;Update;Time;530700
NMF;scale_samples;256;0;3;Update;Memory;367804416
NMF;scale_samples;256;0;4;Update;Time;908600
NMF;scale_samples;256;0;4;Update;Memory;368349184
NMF;scale_samples;256;0;5;Update;Time;2490700
NMF;scale_samples;256;0;5;Update;Memory;368898048
NMF;scale_samples;256;0;6;Update;Time;3073300
NMF;scale_samples;256;0;6;Update;Memory;369672192
NMF;scale_samples;256;0;7;Update;Time;939000
NMF;scale_samples;256;0;7;Update;Memory;370376704
NMF;scale_samples;256;0;8;Update;Time;685500
NMF;scale_samples;256;0;8;Update;Memory;372846592
NMF;scale_samples;256;0;9;Update;Time;2092800
NMF;scale_samples;256;0;9;Update;Memory;373690368
NMF;scale_samples;256;0;10;Update;Time;1114500
NMF;scale_samples;256;0;10;Update;Memory;374591488
NMF;scale_samples;256;0;11;Update;Time;1233800
NMF;scale_samples;256;0;11;Update;Memory;375214080
NMF;scale_samples;256;0;12;Update;Time;2468500
NMF;scale_samples;256;0;12;Update;Memory;375955456
NMF;scale_samples;256;0;13;Update;Time;652400
NMF;scale_samples;256;0;13;Update;Memory;376500224
NMF;scale_samples;256;0;0;Initial;Elements;7175
NMF;scale_samples;256;0;0;Initial;ActiveSamples;2048
NMF;scale_samples;256;0;1;Update;Elements;7169
NMF;scale_samples;256;0;1;Update;ActiveSamples;2045
NMF;scale_samples;256;0;2;Update;Elements;7165
NMF;scale_samples;256;0;2;Update;ActiveSamples;2043
NMF;scale_samples;256;0;3;Update;Elements;7147
NMF;scale_samples;256;0;3;Update;ActiveSamples;2034
NMF;scale_samples;256;0;4;Update;Elements;7137
NMF;scale_samples;256;0;4;Update;ActiveSamples;2028
NMF;scale_samples;256;0;5;Update;Elements;7117
NMF;scale_samples;256;0;5;Update;ActiveSamples;2015
NMF;scale_samples;256;0;6;Update;Elements;7107
NMF;scale_samples;256;0;6;Update;ActiveSamples;2009
NMF;scale_samples;256;0;7;Update;Elements;7091
NMF;scale_samples;256;0;7;Update;ActiveSamples;1997
NMF;scale_samples;256;0;8;Update;Elements;7078
NMF;scale_samples;256;0;8;Update;ActiveSamples;1989
NMF;scale_samples;256;0;9;Update;Elements;7058
NMF;scale_samples;256;0;9;Update;ActiveSamples;1974
NMF;scale_samples;256;0;10;Update;Elements;7045
NMF;scale_samples;256;0;10;Update;ActiveSamples;1964
NMF;scale_samples;256;0;11;Update;Elements;7036
NMF;scale_samples;256;0;11;Update;ActiveSamples;1955
NMF;scale_samples;256;0;12;Update;Elements;7026
NMF;scale_samples;256;0;12;Update;ActiveSamples;1946
NMF;scale_samples;256;0;13;Update;Elements;7015
NMF;scale_samples;256;0;13;Update;ActiveSamples;1939
NMF;scale_samples;512;0;0;Initialization;Time;250659600
NMF;scale_samples;512;0;0;Initialization;Memory;37974016
NMF;scale_samples;512;0;0;Load;Time;114164200
NMF;scale_samples;512;0;0;Load;Memory;44740608
NMF;scale_samples;512;0;0;Initial;Time;7602519900
NMF;scale_samples;512;0;0;Initial;Memory;976531456
NMF;scale_samples;512;0;1;Update;Time;34924600
NMF;scale_samples;512;0;1;Update;Memory;983392256
NMF;scale_samples;512;0;2;Update;Time;1585000
NMF;scale_samples;512;0;2;Update;Memory;984600576
NMF;scale_samples;512;0;3;Update;Time;570300
NMF;scale_samples;512;0;3;Update;Memory;985845760
NMF;scale_samples;512;0;4;Update;Time;1603300
NMF;scale_samples;512;0;4;Update;Memory;987426816
NMF;scale_samples;512;0;5;Update;Time;1286300
NMF;scale_samples;512;0;5;Update;Memory;989597696
NMF;scale_samples;512;0;6;Update;Time;815300
NMF;scale_samples;512;0;6;Update;Memory;990912512
NMF;scale_samples;512;0;7;Update;Time;740600
NMF;scale_samples;512;0;7;Update;Memory;993165312
NMF;scale_samples;512;0;8;Update;Time;2904700
NMF;scale_samples;512;0;8;Update;Memory;994463744
NMF;scale_samples;512;0;9;Update;Time;669300
NMF;scale_samples;512;0;9;Update;Memory;997277696
NMF;scale_samples;512;0;10;Update;Time;815600
NMF;scale_samples;512;0;10;Update;Memory;999235584
NMF;scale_samples;512;0;11;Update;Time;632300
NMF;scale_samples;512;0;11;Update;Memory;1001037824
NMF;scale_samples;512;0;12;Update;Time;739800
NMF;scale_samples;512;0;12;Update;Memory;1002422272
NMF;scale_samples;512;0;13;Update;Time;616900
NMF;scale_samples;512;0;13;Update;Memory;1004560384
NMF;scale_samples;512;0;14;Update;Time;762100
NMF;scale_samples;512;0;14;Update;Memory;1005846528
NMF;scale_samples;512;0;0;Initial;Elements;14341
NMF;scale_samples;512;0;0;Initial;ActiveSamples;4096
NMF;scale_samples;512;0;1;Update;Elements;14329
NMF;scale_samples;512;0;1;Update;ActiveSamples;4090
NMF;scale_samples;512;0;2;Update;Elements;14327
NMF;scale_samples;512;0;2;Update;ActiveSamples;4089
NMF;scale_samples;512;0;3;Update;Elements;14321
NMF;scale_samples;512;0;3;Update;ActiveSamples;4086
NMF;scale_samples;512;0;4;Update;Elements;14315
NMF;scale_samples;512;0;4;Update;ActiveSamples;4082
NMF;scale_samples;512;0;5;Update;Elements;14302
NMF;scale_samples;512;0;5;Update;ActiveSamples;4074
NMF;scale_samples;512;0;6;Update;Elements;14283
NMF;scale_samples;512;0;6;Update;ActiveSamples;4063
NMF;scale_samples;512;0;7;Update;Elements;14269
NMF;scale_samples;512;0;7;Update;ActiveSamples;4051
NMF;scale_samples;512;0;8;Update;Elements;14256
NMF;scale_samples;512;0;8;Update;ActiveSamples;4038
NMF;scale_samples;512;0;9;Update;Elements;14243
NMF;scale_samples;512;0;9;Update;ActiveSamples;4030
NMF;scale_samples;512;0;10;Update;Elements;14234
NMF;scale_samples;512;0;10;Update;ActiveSamples;4019
NMF;scale_samples;512;0;11;Update;Elements;14221
NMF;scale_samples;512;0;11;Update;ActiveSamples;4011
NMF;scale_samples;512;0;12;Update;Elements;14208
NMF;scale_samples;512;0;12;Update;ActiveSamples;4001
NMF;scale_samples;512;0;13;Update;Elements;14194
NMF;scale_samples;512;0;13;Update;ActiveSamples;3992
NMF;scale_samples;512;0;14;Update;Elements;14181
NMF;scale_samples;512;0;14;Update;ActiveSamples;3977
NMF;scale_samples;1024;0;0;Initialization;Time;252917000
NMF;scale_samples;1024;0;0;Initialization;Memory;38002688
NMF;scale_samples;1024;0;0;Load;Time;149659300
NMF;scale_samples;1024;0;0;Load;Memory;46297088
NMF;scale_samples;1024;0;0;Initial;Time;36335037000
NMF;scale_samples;1024;0;0;Initial;Memory;3002834944
NMF;scale_samples;1024;0;1;Update;Time;69255800
NMF;scale_samples;1024;0;1;Update;Memory;3009859584
NMF;scale_samples;1024;0;2;Update;Time;3764100
NMF;scale_samples;1024;0;2;Update;Memory;3011174400
NMF;scale_samples;1024;0;3;Update;Time;13121700
NMF;scale_samples;1024;0;3;Update;Memory;3010093056
NMF;scale_samples;1024;0;4;Update;Time;8932200
NMF;scale_samples;1024;0;4;Update;Memory;3016138752
NMF;scale_samples;1024;0;5;Update;Time;547200
NMF;scale_samples;1024;0;5;Update;Memory;3020869632
NMF;scale_samples;1024;0;6;Update;Time;998000
NMF;scale_samples;1024;0;6;Update;Memory;3025211392
NMF;scale_samples;1024;0;7;Update;Time;1287000
NMF;scale_samples;1024;0;7;Update;Memory;3030454272
NMF;scale_samples;1024;0;8;Update;Time;780300
NMF;scale_samples;1024;0;8;Update;Memory;3034558464
NMF;scale_samples;1024;0;9;Update;Time;751400
NMF;scale_samples;1024;0;9;Update;Memory;3038818304
NMF;scale_samples;1024;0;10;Update;Time;772400
NMF;scale_samples;1024;0;10;Update;Memory;3043332096
NMF;scale_samples;1024;0;11;Update;Time;766400
NMF;scale_samples;1024;0;11;Update;Memory;3046916096
NMF;scale_samples;1024;0;12;Update;Time;726700
NMF;scale_samples;1024;0;12;Update;Memory;3051417600
NMF;scale_samples;1024;0;13;Update;Time;635900
NMF;scale_samples;1024;0;13;Update;Memory;3056021504
NMF;scale_samples;1024;0;14;Update;Time;533000
NMF;scale_samples;1024;0;14;Update;Memory;3062304768
NMF;scale_samples;1024;0;15;Update;Time;789900
NMF;scale_samples;1024;0;15;Update;Memory;3066699776
NMF;scale_samples;1024;0;0;Initial;Elements;28679
NMF;scale_samples;1024;0;0;Initial;ActiveSamples;8192
NMF;scale_samples;1024;0;1;Update;Elements;28665
NMF;scale_samples;1024;0;1;Update;ActiveSamples;8185
NMF;scale_samples;1024;0;2;Update;Elements;28661
NMF;scale_samples;1024;0;2;Update;ActiveSamples;8183
NMF;scale_samples;1024;0;3;Update;Elements;28641
NMF;scale_samples;1024;0;3;Update;ActiveSamples;8173
NMF;scale_samples;1024;0;4;Update;Elements;28624
NMF;scale_samples;1024;0;4;Update;ActiveSamples;8164
NMF;scale_samples;1024;0;5;Update;Elements;28616
NMF;scale_samples;1024;0;5;Update;ActiveSamples;8160
NMF;scale_samples;1024;0;6;Update;Elements;28607
NMF;scale_samples;1024;0;6;Update;ActiveSamples;8154
NMF;scale_samples;1024;0;7;Update;Elements;28593
NMF;scale_samples;1024;0;7;Update;ActiveSamples;8142
NMF;scale_samples;1024;0;8;Update;Elements;28576
NMF;scale_samples;1024;0;8;Update;ActiveSamples;8129
NMF;scale_samples;1024;0;9;Update;Elements;28567
NMF;scale_samples;1024;0;9;Update;ActiveSamples;8121
NMF;scale_samples;1024;0;10;Update;Elements;28556
NMF;scale_samples;1024;0;10;Update;ActiveSamples;8110
NMF;scale_samples;1024;0;11;Update;Elements;28549
NMF;scale_samples;1024;0;11;Update;ActiveSamples;8102
NMF;scale_samples;1024;0;12;Update;Elements;28534
NMF;scale_samples;1024;0;12;Update;ActiveSamples;8089
NMF;scale_samples;1024;0;13;Update;Elements;28526
NMF;scale_samples;1024;0;13;Update;ActiveSamples;8080
NMF;scale_samples;1024;0;14;Update;Elements;28522
NMF;scale_samples;1024;0;14;Update;ActiveSamples;8074
NMF;scale_samples;1024;0;15;Update;Elements;28512
NMF;scale_samples;1024;0;15;Update;ActiveSamples;8062
NMF;test;minimal;0;0;Initialization;Time;243041500
NMF;test;minimal;0;0;Initialization;Memory;38051840
NMF;test;minimal;0;0;Load;Time;122483900
NMF;test;minimal;0;0;Load;Memory;41402368
NMF;test;minimal;0;0;Initial;Time;266352100
NMF;test;minimal;0;0;Initial;Memory;49541120
NMF;test;minimal;0;1;Update;Time;30573200
NMF;test;minimal;0;1;Update;Memory;50503680
NMF;test;minimal;0;2;Update;Time;47200
NMF;test;minimal;0;2;Update;Memory;50638848
NMF;test;minimal;0;3;Update;Time;34000
NMF;test;minimal;0;3;Update;Memory;50761728
NMF;test;minimal;0;4;Update;Time;25400
NMF;test;minimal;0;4;Update;Memory;50884608
NMF;test;minimal;0;5;Update;Time;30900
NMF;test;minimal;0;5;Update;Memory;51007488
NMF;test;minimal;0;6;Update;Time;27900
NMF;test;minimal;0;6;Update;Memory;51130368
NMF;test;minimal;0;7;Update;Time;323000
NMF;test;minimal;0;7;Update;Memory;51494912
NMF;test;minimal;0;8;Update;Time;8400
NMF;test;minimal;0;8;Update;Memory;51494912
NMF;test;minimal;0;0;Initial;Elements;52
NMF;test;minimal;0;0;Initial;ActiveSamples;12
NMF;test;minimal;0;1;Update;Elements;50
NMF;test;minimal;0;1;Update;ActiveSamples;11
NMF;test;minimal;0;2;Update;Elements;50
NMF;test;minimal;0;2;Update;ActiveSamples;11
NMF;test;minimal;0;3;Update;Elements;50
NMF;test;minimal;0;3;Update;ActiveSamples;11
NMF;test;minimal;0;4;Update;Elements;50
NMF;test;minimal;0;4;Update;ActiveSamples;11
NMF;test;minimal;0;5;Update;Elements;50
NMF;test;minimal;0;5;Update;ActiveSamples;11
NMF;test;minimal;0;6;Update;Elements;50
NMF;test;minimal;0;6;Update;ActiveSamples;11
NMF;test;minimal;0;7;Update;Elements;50
NMF;test;minimal;0;7;Update;ActiveSamples;10
NMF;test;minimal;0;8;Update;Elements;50
NMF;test;minimal;0;8;Update;ActiveSamples;10
NMF;scale_assay;1;0;0;Initialization;Time;248269900
NMF;scale_assay;1;0;0;Initialization;Memory;37933056
NMF;scale_assay;1;0;0;Load;Time;93514800
NMF;scale_assay;1;0;0;Load;Memory;41312256
NMF;scale_assay;1;0;0;Initial;Time;327178200
NMF;scale_assay;1;0;0;Initial;Memory;55234560
NMF;scale_assay;1;0;1;Update;Time;35023300
NMF;scale_assay;1;0;1;Update;Memory;56762368
NMF;scale_assay;1;0;2;Update;Time;39500
NMF;scale_assay;1;0;2;Update;Memory;57360384
NMF;scale_assay;1;0;3;Update;Time;17700
NMF;scale_assay;1;0;3;Update;Memory;57958400
NMF;scale_assay;1;0;4;Update;Time;359900
NMF;scale_assay;1;0;4;Update;Memory;58654720
NMF;scale_assay;1;0;5;Update;Time;26200
NMF;scale_assay;1;0;5;Update;Memory;59252736
NMF;scale_assay;1;0;6;Update;Time;17300
NMF;scale_assay;1;0;6;Update;Memory;59850752
NMF;scale_assay;1;0;7;Update;Time;313000
NMF;scale_assay;1;0;7;Update;Memory;58195968
NMF;scale_assay;1;0;8;Update;Time;11500
NMF;scale_assay;1;0;8;Update;Memory;58195968
NMF;scale_assay;1;0;9;Update;Time;400
NMF;scale_assay;1;0;9;Update;Memory;58195968
NMF;scale_assay;1;0;0;Initial;Elements;339
NMF;scale_assay;1;0;0;Initial;ActiveSamples;96
NMF;scale_assay;1;0;1;Update;Elements;335
NMF;scale_assay;1;0;1;Update;ActiveSamples;94
NMF;scale_assay;1;0;2;Update;Elements;335
NMF;scale_assay;1;0;2;Update;ActiveSamples;94
NMF;scale_assay;1;0;3;Update;Elements;335
NMF;scale_assay;1;0;3;Update;ActiveSamples;94
NMF;scale_assay;1;0;4;Update;Elements;332
NMF;scale_assay;1;0;4;Update;ActiveSamples;91
NMF;scale_assay;1;0;5;Update;Elements;332
NMF;scale_assay;1;0;5;Update;ActiveSamples;91
NMF;scale_assay;1;0;6;Update;Elements;332
NMF;scale_assay;1;0;6;Update;ActiveSamples;91
NMF;scale_assay;1;0;7;Update;Elements;332
NMF;scale_assay;1;0;7;Update;ActiveSamples;87
NMF;scale_assay;1;0;8;Update;Elements;332
NMF;scale_assay;1;0;8;Update;ActiveSamples;87
NMF;scale_assay;1;0;9;Update;Elements;332
NMF;scale_assay;1;0;9;Update;ActiveSamples;87
NMF;scale_assay;2;0;0;Initialization;Time;244611100
NMF;scale_assay;2;0;0;Initialization;Memory;37949440
NMF;scale_assay;2;0;0;Load;Time;92267300
NMF;scale_assay;2;0;0;Load;Memory;41484288
NMF;scale_assay;2;0;0;Initial;Time;380297100
NMF;scale_assay;2;0;0;Initial;Memory;59834368
NMF;scale_assay;2;0;1;Update;Time;37257400
NMF;scale_assay;2;0;1;Update;Memory;60678144
NMF;scale_assay;2;0;2;Update;Time;45400
NMF;scale_assay;2;0;2;Update;Memory;60682240
NMF;scale_assay;2;0;3;Update;Time;32100
NMF;scale_assay;2;0;3;Update;Memory;60682240
NMF;scale_assay;2;0;4;Update;Time;410200
NMF;scale_assay;2;0;4;Update;Memory;60682240
NMF;scale_assay;2;0;5;Update;Time;29900
NMF;scale_assay;2;0;5;Update;Memory;61530112
NMF;scale_assay;2;0;6;Update;Time;19700
NMF;scale_assay;2;0;6;Update;Memory;62668800
NMF;scale_assay;2;0;7;Update;Time;330600
NMF;scale_assay;2;0;7;Update;Memory;63062016
NMF;scale_assay;2;0;8;Update;Time;10000
NMF;scale_assay;2;0;8;Update;Memory;63062016
NMF;scale_assay;2;0;9;Update;Time;690700
NMF;scale_assay;2;0;9;Update;Memory;63062016
NMF;scale_assay;2;0;10;Update;Time;14500
NMF;scale_assay;2;0;10;Update;Memory;63397888
NMF;scale_assay;2;0;11;Update;Time;29200
NMF;scale_assay;2;0;11;Update;Memory;63397888
NMF;scale_assay;2;0;12;Update;Time;354200
NMF;scale_assay;2;0;12;Update;Memory;63922176
NMF;scale_assay;2;0;13;Update;Time;35700
NMF;scale_assay;2;0;13;Update;Memory;65052672
NMF;scale_assay;2;0;14;Update;Time;13900
NMF;scale_assay;2;0;14;Update;Memory;65724416
NMF;scale_assay;2;0;15;Update;Time;302000
NMF;scale_assay;2;0;15;Update;Memory;65761280
NMF;scale_assay;2;0;16;Update;Time;10500
NMF;scale_assay;2;0;16;Update;Memory;65761280
NMF;scale_assay;2;0;17;Update;Time;600
NMF;scale_assay;2;0;17;Update;Memory;65761280
NMF;scale_assay;2;0;0;Initial;Elements;668
NMF;scale_assay;2;0;0;Initial;ActiveSamples;96
NMF;scale_assay;2;0;1;Update;Elements;658
NMF;scale_assay;2;0;1;Update;ActiveSamples;94
NMF;scale_assay;2;0;2;Update;Elements;658
NMF;scale_assay;2;0;2;Update;ActiveSamples;94
NMF;scale_assay;2;0;3;Update;Elements;658
NMF;scale_assay;2;0;3;Update;ActiveSamples;94
NMF;scale_assay;2;0;4;Update;Elements;646
NMF;scale_assay;2;0;4;Update;ActiveSamples;91
NMF;scale_assay;2;0;5;Update;Elements;646
NMF;scale_assay;2;0;5;Update;ActiveSamples;91
NMF;scale_assay;2;0;6;Update;Elements;646
NMF;scale_assay;2;0;6;Update;ActiveSamples;91
NMF;scale_assay;2;0;7;Update;Elements;640
NMF;scale_assay;2;0;7;Update;ActiveSamples;89
NMF;scale_assay;2;0;8;Update;Elements;640
NMF;scale_assay;2;0;8;Update;ActiveSamples;89
NMF;scale_assay;2;0;9;Update;Elements;626
NMF;scale_assay;2;0;9;Update;ActiveSamples;82
NMF;scale_assay;2;0;10;Update;Elements;626
NMF;scale_assay;2;0;10;Update;ActiveSamples;82
NMF;scale_assay;2;0;11;Update;Elements;626
NMF;scale_assay;2;0;11;Update;ActiveSamples;82
NMF;scale_assay;2;0;12;Update;Elements;624
NMF;scale_assay;2;0;12;Update;ActiveSamples;80
NMF;scale_assay;2;0;13;Update;Elements;624
NMF;scale_assay;2;0;13;Update;ActiveSamples;80
NMF;scale_assay;2;0;14;Update;Elements;624
NMF;scale_assay;2;0;14;Update;ActiveSamples;80
NMF;scale_assay;2;0;15;Update;Elements;624
NMF;scale_assay;2;0;15;Update;ActiveSamples;78
NMF;scale_assay;2;0;16;Update;Elements;624
NMF;scale_assay;2;0;16;Update;ActiveSamples;78
NMF;scale_assay;2;0;17;Update;Elements;624
NMF;scale_assay;2;0;17;Update;ActiveSamples;78
NMF;scale_assay;4;0;0;Initialization;Time;240014100
NMF;scale_assay;4;0;0;Initialization;Memory;37965824
NMF;scale_assay;4;0;0;Load;Time;93192300
NMF;scale_assay;4;0;0;Load;Memory;41553920
NMF;scale_assay;4;0;0;Initial;Time;525385800
NMF;scale_assay;4;0;0;Initial;Memory;75223040
NMF;scale_assay;4;0;1;Update;Time;31143800
NMF;scale_assay;4;0;1;Update;Memory;77078528
NMF;scale_assay;4;0;2;Update;Time;46000
NMF;scale_assay;4;0;2;Update;Memory;77086720
NMF;scale_assay;4;0;3;Update;Time;31700
NMF;scale_assay;4;0;3;Update;Memory;78217216
NMF;scale_assay;4;0;4;Update;Time;109500
NMF;scale_assay;4;0;4;Update;Memory;78536704
NMF;scale_assay;4;0;5;Update;Time;19600
NMF;scale_assay;4;0;5;Update;Memory;78536704
NMF;scale_assay;4;0;6;Update;Time;25900
NMF;scale_assay;4;0;6;Update;Memory;78938112
NMF;scale_assay;4;0;7;Update;Time;439600
NMF;scale_assay;4;0;7;Update;Memory;72941568
NMF;scale_assay;4;0;8;Update;Time;11900
NMF;scale_assay;4;0;8;Update;Memory;72941568
NMF;scale_assay;4;0;9;Update;Time;649100
NMF;scale_assay;4;0;9;Update;Memory;72941568
NMF;scale_assay;4;0;10;Update;Time;11000
NMF;scale_assay;4;0;10;Update;Memory;72941568
NMF;scale_assay;4;0;11;Update;Time;12900
NMF;scale_assay;4;0;11;Update;Memory;73113600
NMF;scale_assay;4;0;12;Update;Time;416500
NMF;scale_assay;4;0;12;Update;Memory;73113600
NMF;scale_assay;4;0;13;Update;Time;10300
NMF;scale_assay;4;0;13;Update;Memory;73228288
NMF;scale_assay;4;0;14;Update;Time;13500
NMF;scale_assay;4;0;14;Update;Memory;73228288
NMF;scale_assay;4;0;15;Update;Time;90000
NMF;scale_assay;4;0;15;Update;Memory;73228288
NMF;scale_assay;4;0;16;Update;Time;11400
NMF;scale_assay;4;0;16;Update;Memory;73228288
NMF;scale_assay;4;0;17;Update;Time;405000
NMF;scale_assay;4;0;17;Update;Memory;73228288
NMF;scale_assay;4;0;18;Update;Time;10400
NMF;scale_assay;4;0;18;Update;Memory;73228288
NMF;scale_assay;4;0;19;Update;Time;15400
NMF;scale_assay;4;0;19;Update;Memory;73228288
NMF;scale_assay;4;0;20;Update;Time;638900
NMF;scale_assay;4;0;20;Update;Memory;73228288
NMF;scale_assay;4;0;0;Initial;Elements;1326
NMF;scale_assay;4;0;0;Initial;ActiveSamples;96
NMF;scale_assay;4;0;1;Update;Elements;1227
NMF;scale_assay;4;0;1;Update;ActiveSamples;87
NMF;scale_assay;4;0;2;Update;Elements;1227
NMF;scale_assay;4;0;2;Update;ActiveSamples;87
NMF;scale_assay;4;0;3;Update;Elements;1227
NMF;scale_assay;4;0;3;Update;ActiveSamples;87
NMF;scale_assay;4;0;4;Update;Elements;1227
NMF;scale_assay;4;0;4;Update;ActiveSamples;87
NMF;scale_assay;4;0;5;Update;Elements;1227
NMF;scale_assay;4;0;5;Update;ActiveSamples;87
NMF;scale_assay;4;0;6;Update;Elements;1227
NMF;scale_assay;4;0;6;Update;ActiveSamples;87
NMF;scale_assay;4;0;7;Update;Elements;1209
